Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Trimmed Time
6.287884615,6.557573853882356e-06,1.0143897360679046e-05,6.967721291992796e-06,1.8837963770382884e-06,1.668078582997038e-05,3.5523994422632065e-06,0.007009615000000302
6.288403846,6.428467194418504e-06,1.0120491842005342e-05,6.94981052967957e-06,1.8866218382107525e-06,1.67068309510341e-05,3.559710045949545e-06,0.007528845999999589
6.288923077,6.272207600638849e-06,1.0076242746073806e-05,6.928089920666411e-06,1.8875712574322432e-06,1.6962913326831056e-05,3.5536131638287838e-06,0.008048076999999765
6.289442308,6.128261318440529e-06,1.002011783746983e-05,6.904352626839563e-06,1.8877716152467807e-06,1.7447328488674932e-05,3.5313064380297218e-06,0.00856730799999994
6.289961538,6.025134472452048e-06,9.970000010284677e-06,6.8807155363786285e-06,1.8860568089083823e-06,1.7934108735019515e-05,3.495999605729071e-06,0.009086538000000033
6.290480769,5.960393363201023e-06,9.935832226381524e-06,6.861610624028884e-06,1.88285467551051e-06,1.8306913986192984e-05,3.458696304985156e-06,0.009605769000000208
6.291,5.914971312118949e-06,9.917396126113489e-06,6.851290064131953e-06,1.8829520573954795e-06,1.864712939136966e-05,3.428558919707166e-06,0.010125000000000384
6.291519231,5.872606773057413e-06,9.912073094581722e-06,6.848391692595911e-06,1.8879051201962672e-06,1.907332359187368e-05,3.4061653117751403e-06,0.010644230999999671
6.292038462,5.8276233173362624e-06,9.919452004515217e-06,6.847724070797552e-06,1.8946654668366413e-06,1.956301978746381e-05,3.3882198852349395e-06,0.011163461999999846
6.292557692,5.788708949365726e-06,9.938527436179032e-06,6.8464382334399695e-06,1.8970363659677128e-06,1.990636006259132e-05,3.375997948491037e-06,0.011682691999999939
6.293076923,5.7775502315329285e-06,9.964657124100136e-06,6.844824637026834e-06,1.894484098180503e-06,2.000302177701442e-05,3.377848191862958e-06,0.012201923000000114
6.293596154,5.813605714219081e-06,9.993481117366338e-06,6.844240074504307e-06,1.892593935508116e-06,1.999645417274205e-05,3.398547723903619e-06,0.01272115400000029
6.294115385,5.887153058157074e-06,1.0023066726792744e-05,6.846562148544675e-06,1.8903925593670555e-06,2.000938582099996e-05,3.429868256556825e-06,0.013240384999999577
6.294634615,5.958489118637702e-06,1.005244914767237e-05,6.854735237371834e-06,1.887308979511464e-06,2.003678353148199e-05,3.46016872961069e-06,0.01375961499999967
6.295153846,5.999141296802234e-06,1.0079326991115969e-05,6.872163129513145e-06,1.8866012467292949e-06,2.0056199513130195e-05,3.4857912389861644e-06,0.014278845999999845
6.295673077,6.01393931290791e-06,1.0097585643316804e-05,6.899385578047458e-06,1.8865630500158883e-06,2.0070201605734964e-05,3.5118660066078524e-06,0.01479807700000002
6.296192308,6.013973509301784e-06,1.0104050808013824e-05,6.931819164357326e-06,1.8858628502395995e-06,2.0085592202821878e-05,3.546630016776913e-06,0.015317308000000196
6.296711538,5.992213748022413e-06,1.0104318743838146e-05,6.96411249529384e-06,1.8858839804274852e-06,2.0100435508493716e-05,3.591008919321857e-06,0.01583653800000029
6.297230769,5.93195764610002e-06,1.0103947791369188e-05,6.994823592043186e-06,1.8856519946489703e-06,2.0110665363089168e-05,3.638190474184992e-06,0.016355768999999576
6.29775,5.831684041513201e-06,1.0103398861031202e-05,7.023208134127039e-06,1.882489740304291e-06,2.011776644684656e-05,3.6839628389926814e-06,0.01687499999999975
6.298269231,5.727844603685468e-06,1.0102107350856653e-05,7.045408575659133e-06,1.8760732489085937e-06,2.0127820743197843e-05,3.729562112629549e-06,0.017394230999999927
6.298788462,5.6652317216048965e-06,1.0100497167773852e-05,7.059534834236654e-06,1.8706741082116543e-06,2.0148891577228923e-05,3.774814171011072e-06,0.017913462000000102
6.299307692,5.642977708079977e-06,1.010031154098666e-05,7.072090713839506e-06,1.870511146265068e-06,2.018731640304069e-05,3.8118508221776406e-06,0.018432692000000195
6.299826923,5.636677467386776e-06,1.0100516511013466e-05,7.095047795759942e-06,1.8732263131879928e-06,2.0244644772083145e-05,3.83056480418072e-06,0.01895192300000037
6.300346154,5.633074429281895e-06,1.0097337635929916e-05,7.1333216048351855e-06,1.8752368279753272e-06,2.0319433919469275e-05,3.831117944608688e-06,0.019471153999999657
6.300865385,5.625018740283057e-06,1.0091168298512808e-05,7.174516712956047e-06,1.8771973504704132e-06,2.041081253180587e-05,3.822944597238127e-06,0.019990384999999833
6.301384615,5.618387323551218e-06,1.0084243495962382e-05,7.202020484188983e-06,1.8781967361499025e-06,2.0521399154286215e-05,3.813496105555813e-06,0.020509614999999926
6.301903846,5.6237019384942e-06,1.0075496029048154e-05,7.213718628258726e-06,1.877636656685604e-06,2.065991041039036e-05,3.805416319485645e-06,0.0210288460000001
6.302423077,5.63688426640533e-06,1.0061008898060934e-05,7.214142662875609e-06,1.878779291943011e-06,2.0834249602213448e-05,3.799075290207876e-06,0.021548077000000276
6.302942308,5.6519118145344735e-06,1.0037649351615776e-05,7.202359383276612e-06,1.8813582302005213e-06,2.103507297273992e-05,3.793936301721714e-06,0.022067308000000452
6.303461538,5.6708735230139565e-06,1.0008374933485529e-05,7.177189209454549e-06,1.8803489120798504e-06,2.12305303178606e-05,3.790319830620168e-06,0.022586537999999656
6.303980769,5.69956570209555e-06,9.97548776145136e-06,7.142472518726557e-06,1.8735515395563133e-06,2.1385872284174524e-05,3.788331698223385e-06,0.02310576899999983
6.3045,5.7390591534717535e-06,9.932268086511656e-06,7.10257802251836e-06,1.8663255074025657e-06,2.1489342219747712e-05,3.786297095172112e-06,0.023625000000000007
6.305019231,5.778651707112692e-06,9.870897290783166e-06,7.057472349101293e-06,1.8644270237174257e-06,2.1555569024628343e-05,3.783019279018632e-06,0.024144231000000183
6.305538462,5.810110893766015e-06,9.7904724989747e-06,7.002914834729444e-06,1.866063261025466e-06,2.1606331997542535e-05,3.779489864490341e-06,0.024663462000000358
6.306057692,5.836604731770457e-06,9.699082420632764e-06,6.936667889885834e-06,1.8674145457539985e-06,2.1652636713598297e-05,3.7765236760722e-06,0.02518269200000045
6.306576923,5.862134585019937e-06,9.607598600593248e-06,6.864223127459084e-06,1.8676340316924323e-06,2.169196690389541e-05,3.773444020270703e-06,0.025701922999999738
6.307096154,5.882800357006372e-06,9.516719003609475e-06,6.79233903167824e-06,1.8675388867138452e-06,2.171706625729788e-05,3.7701415187073794e-06,0.026221153999999913
6.307615385,5.893902041787938e-06,9.418549328478452e-06,6.719941728354913e-06,1.868577463359862e-06,2.1727188455574287e-05,3.767598412111289e-06,0.02674038500000009
6.308134615,5.899252873556412e-06,9.309471872183404e-06,6.639669625083598e-06,1.8714465385346568e-06,2.172835066949998e-05,3.765932106658713e-06,0.02725961500000018
6.308653846,5.9061663202391954e-06,9.20119166785311e-06,6.551572085186012e-06,1.8745197684554485e-06,2.1726704162035225e-05,3.764085199630808e-06,0.027778846000000357
