Time,Rectus Femoris,Vastus Medialis,Vastus Lateralis,Bicep Femoris,Tibialis,Gastrocnemius Medialis,Trimmed Time
21.08907692,4.946450243047093e-05,4.003235802484549e-05,0.0001293070918468,1.5805474564939187e-05,0.000218409173153,9.235200300114904e-06,14.95670192
21.08959615,4.943163939271196e-05,4.0102033395239485e-05,0.0001295335725959,1.5709228204171653e-05,0.0002164769964807,9.237529897823367e-06,14.957221149999999
21.09011538,4.9355165848522094e-05,4.022677609498177e-05,0.0001296571937262,1.561809695960604e-05,0.0002153901180211,9.2441416035894e-06,14.95774038
21.09063462,4.9296323168070406e-05,4.0362674320645326e-05,0.0001296161841058,1.5548713389741433e-05,0.0002150911753489,9.26559057629698e-06,14.95825962
21.09115385,4.92927878308859e-05,4.046360032840147e-05,0.000129425257012,1.5492033760329706e-05,0.0002150996793546,9.28893871996245e-06,14.958778850000002
21.09167308,4.936993415628437e-05,4.052827532161718e-05,0.000129081497699,1.5433111431013704e-05,0.0002151606467668,9.296438543185133e-06,14.95929808
21.09219231,4.955675148259394e-05,4.057080685115722e-05,0.000128554045144,1.5371165816751618e-05,0.0002152179464155,9.296568573057045e-06,14.959817310000002
21.09271154,4.988207982255866e-05,4.058985473910291e-05,0.0001278466524595,1.5316999124079454e-05,0.0002152900975122,9.296518158766662e-06,14.96033654
21.09323077,5.035078140303676e-05,4.056294313344434e-05,0.0001270071584944,1.527867064884247e-05,0.0002154790991133,9.299071439859496e-06,14.960855770000002
21.09375,5.091991399147896e-05,4.0461893847142486e-05,0.0001261075706124,1.5254155630804773e-05,0.000215839079108,9.324423746731656e-06,14.961375
21.09426923,5.150518283206717e-05,4.027955555172644e-05,0.0001252336901483,1.5233215161169177e-05,0.0002161645533449,9.372651524936243e-06,14.961894229999999
21.09478846,5.201630307018814e-05,4.004575615038313e-05,0.0001244855504931,1.521554633750888e-05,0.000216154815935,9.409799944521855e-06,14.96241346
21.09530769,5.239450258344888e-05,3.980806293478515e-05,0.0001239774982736,1.5212507438188514e-05,0.0002160191276179,9.419199262486878e-06,14.962932689999999
21.09582692,5.264212694528217e-05,3.958600197257721e-05,0.00012375681845,1.5229448603726262e-05,0.0002163683902911,9.416142041083686e-06,14.96345192
21.09634615,5.280280474933943e-05,3.935281791509917e-05,0.0001237304164448,1.526839076751805e-05,0.0002171575403087,9.415558512412368e-06,14.963971149999999
21.09686538,5.290787917456671e-05,3.906178026806646e-05,0.00012378562313,1.53158334973758e-05,0.0002177507617754,9.416556961745376e-06,14.96449038
21.09738462,5.298002178528636e-05,3.866061687644781e-05,0.0001238972533787,1.5343394808436176e-05,0.0002179130211935,9.410326804498146e-06,14.96500962
21.09790385,5.3038481352722136e-05,3.808200190328129e-05,0.0001240509457381,1.5347400137117434e-05,0.0002178960334651,9.384200653426604e-06,14.965528850000002
21.09842308,5.3073302477923925e-05,3.729482836101281e-05,0.000124199985676,1.5344756026167466e-05,0.0002180279614755,9.325692645227975e-06,14.96604808
21.09894231,5.304664505915273e-05,3.643897423862481e-05,0.0001243271476513,1.5342728685154625e-05,0.0002175088819694,9.244534573024932e-06,14.966567310000002
21.09946154,5.2868888724749855e-05,3.5832517448049807e-05,0.0001244608262191,1.5340880100805722e-05,0.0002140394340327,9.179220094147546e-06,14.96708654
21.09998077,5.243009626912862e-05,3.5687840869836873e-05,0.0001245777872795,1.5339836068303904e-05,0.0002072594027502,9.160318817191558e-06,14.967605769999999
21.1005,5.176360761251927e-05,3.58974688985802e-05,0.0001245206083767,1.5340971037487457e-05,0.0002009146656223,9.1772749961455e-06,14.968125
21.10101923,5.108173057675949e-05,3.621658256179287e-05,0.0001241368048305,1.534080327516186e-05,0.0001986093908035,9.192185858275894e-06,14.968644229999999
21.10153846,5.058802391524028e-05,3.649980056672266e-05,0.0001235027863787,1.533575607625133e-05,0.0001996702194504,9.183779109259543e-06,14.96916346
21.10205769,5.033800359171511e-05,3.671804992108037e-05,0.0001228667994575,1.533419128820157e-05,0.0002013830698117,9.170530764623514e-06,14.969682689999999
21.10257692,5.027294867881183e-05,3.690210595983261e-05,0.0001223952328981,1.5346124373131272e-05,0.0002023747424514,9.175408388999163e-06,14.970201920000001
21.10309615,5.030725619662752e-05,3.710590461579693e-05,0.0001220791367066,1.5367543020875506e-05,0.0002027174964617,9.188306268317062e-06,14.97072115
21.10361538,5.037731773958099e-05,3.733659797453203e-05,0.0001218477799545,1.5384228635198102e-05,0.0002026745019235,9.190869943914837e-06,14.971240380000001
21.10413462,5.0442197799582434e-05,3.752704238910189e-05,0.0001216908755955,1.5377444259021303e-05,0.0002024581386799,9.184746008014635e-06,14.97175962
21.10465385,5.046504886449059e-05,3.763357348524615e-05,0.0001216320805184,1.5333521828931256e-05,0.0002023854294811,9.17840524029158e-06,14.972278849999999
21.10517308,5.041795864015143e-05,3.766772414037547e-05,0.0001216586334586,1.5265389560206925e-05,0.0002023985810295,9.176803451552471e-06,14.97279808
21.10569231,5.03163369947914e-05,3.7631839241316544e-05,0.0001217401549207,1.5204233709812015e-05,0.0002023285705277,9.177791027198247e-06,14.973317309999999
21.10621154,5.0219886771208765e-05,3.753545226069505e-05,0.0001218586039864,1.5163638306165582e-05,0.0002023392882227,9.168151936901577e-06,14.97383654
21.10673077,5.0171450797727467e-05,3.740777414298059e-05,0.0001220197101415,1.5134953532790972e-05,0.0002024197282872,9.15628806538284e-06,14.974355769999999
21.10725,5.016015013229395e-05,3.725534140749424e-05,0.0001222639199519,1.510964429287476e-05,0.0002024901284681,9.189626811038964e-06,14.974875
